门店名（MJ统一）,门店编码（MJ）,门店地址（MJ统一）,大区,片区,区域,缺失值统计,202001,202002,202003,202004,202005,202006,202007,202008,202009,202010,202011,202012,202101,202102,202103,202104,202105,202106,202107,202108,202109,202110,202111,202112,202201,202202,202203,202204,202205,202206,202207,202208,202209,202210,202211,202212,202301,202302,202303,品牌渠道
C102190爱婴岛东莞长安,11649097,广东省东莞市长安镇沙埔路55号爱婴岛儿童百货,华南区,深莞惠,东莞,0,169564.5,146793.0,146198.46,141586.48,144513.5,138554.6,140773.1,207287.28,152938.5,122348.0,127100.0,113201.5,139057.5,92980.5,119114.5,111582.0,106088.0,97077.0,92169.0,144545.0,103714.04,98979.16,104597.08,98040.06,116975.0,97941.0,109644.0,119121.0,114377.0,89336.0,113473.0,92765.0,124497.0,91975.0,106966.0,112027.0,94896.0,90263.0,138827.0,爱婴岛
C102204爱婴岛韶关南雄繁荣店,20936767,韶关南雄市雄州大道西7号门店,华南区,广佛中,清远韶关,0,96678.0,95871.0,93679.0,94654.0,54228.0,99420.0,88004.5,82248.0,83948.5,88475.0,81335.5,86692.0,125061.5,69666.0,88620.0,82739.0,87506.0,87455.5,68562.0,84009.0,72629.0,88396.0,83775.0,81454.0,84602.0,75405.0,92203.0,61678.0,79545.0,77849.0,70102.0,74993.0,86587.0,76770.0,85253.0,77662.0,106900.0,83369.0,68898.0,爱婴岛
C102207爱婴岛封开江口店,20534843,封开江口大塘一路9号,华南区,粤西,肇庆云浮,0,14738.96,31008.0,46058.0,43181.0,53326.0,45549.0,46728.5,45424.5,47187.5,60179.5,59982.5,61307.0,57470.0,49513.0,45594.5,44745.0,35545.5,39794.0,39952.0,43485.0,54703.0,43280.0,43333.0,40256.0,55529.0,43296.0,46389.0,81257.0,9480.0,19341.0,13827.0,6399.0,8514.0,7065.0,3353.0,1300.0,1116.0,3353.0,2796.0,爱婴岛
C102237爱婴岛广州从化花园西路店,21100252,广州市从化区太平镇花园西路17号,华南区,广佛中,广州,0,51059.02,50232.4,60287.82,64437.44,61265.0,68989.48,57917.5,34739.0,52455.0,52392.5,63165.5,63696.5,43764.5,25295.1,55827.5,37513.5,50461.5,39701.5,37656.5,40092.0,44330.0,42285.5,42470.0,48855.94,50652.0,44704.0,83724.96,71097.02,56324.04,68140.0,72954.02,59984.0,48260.0,62402.0,51666.0,53988.0,80268.0,-4872.0,-1544.0,爱婴岛
C102258爱婴岛佛山妇幼店,11088184,广东省佛山市禅城区人民西路4号,华南区,广佛中,佛山,0,86848.0,96004.5,98703.5,82287.0,103689.0,95999.48,54059.5,101284.5,94758.5,66698.5,75134.5,100076.0,78981.5,60869.0,70899.0,80754.0,66442.0,63461.0,63803.0,53253.0,50915.0,56073.0,41656.0,60894.0,88383.0,56812.0,87936.0,75173.0,65935.0,60243.0,57036.0,70059.0,64010.0,80429.0,80702.0,69647.0,76784.0,19397.0,71921.0,爱婴岛
C102356爱婴岛东莞妇幼保健院店,11649085,东莞市东城区主山大井头新村环街2号102（东莞妇幼保健院对面）,华南区,深莞惠,东莞,0,122153.98,137017.98,143607.0,89163.5,106112.0,105446.0,102605.5,99467.5,97546.0,127793.5,122373.5,109079.0,152094.5,88833.5,146223.0,134524.5,131593.0,107360.5,88125.5,82193.0,94689.0,89948.12,75238.0,100128.02,140720.0,83555.0,112244.0,110280.0,92888.0,36168.0,6636.0,23374.0,64814.0,58132.0,61692.0,54960.0,10709.0,66354.0,26812.0,爱婴岛
C102357爱婴岛深圳宝安港隆城店,11738091,广东省深圳市宝安港隆城一楼西乡医院对面,华南区,深莞惠,深圳,0,200896.5,187907.0,238520.12,222127.42,253271.98,249650.3,271996.3,257849.0,243250.0,261232.0,293173.0,270312.0,335854.0,198148.0,218476.5,225923.5,235850.0,247025.0,207581.0,220558.0,201503.02,184520.22,203857.22,208432.06,272312.02,143923.0,235389.0,217269.0,275899.0,308457.0,128831.0,261406.0,180556.0,256946.0,250034.0,165386.0,229026.0,143442.0,156451.0,爱婴岛
C102381爱婴岛陆河中心城店,20705433,陆河县中心城,华南区,潮汕,梅州汕尾,0,54598.42,25413.0,70411.5,54771.0,56396.5,59859.0,51943.0,46280.0,55148.0,45725.0,48406.5,41689.0,42740.5,33621.0,55149.5,35323.0,54223.0,46732.0,47163.0,44870.0,51954.0,48642.0,48266.0,48119.0,51350.0,50878.0,69568.0,67572.0,61119.0,76745.0,72552.0,56575.0,55609.0,60663.0,63373.0,59839.0,64741.0,66961.0,61984.0,爱婴岛
C102382爱婴岛陆河店,12125190,广东省汕尾陆河人民中段222号,华南区,潮汕,梅州汕尾,0,60512.0,54353.0,74424.0,71230.5,57749.5,60322.0,51968.0,50082.5,59239.5,54837.0,51684.5,46041.0,99423.0,51587.0,68446.0,55237.0,71175.0,53080.5,51248.0,53192.0,48610.0,55826.0,60762.0,57820.0,80989.0,68781.0,88077.0,95832.0,78255.0,77434.0,74057.0,77696.0,64309.0,58372.0,61074.0,55475.0,65499.0,60999.0,62607.0,爱婴岛
C102447爱婴岛梧州店,20962494,梧州沃尔玛一楼,华南区,广西,玉林梧州贵港,0,102187.5,89573.0,104877.5,88142.5,98150.5,121383.5,85891.0,99141.5,121826.5,92518.0,85737.5,112283.0,83450.0,82105.5,71923.0,65367.6,60817.3,69753.0,63088.5,68918.0,63010.0,61843.0,68300.0,65805.0,70265.0,62944.0,61162.0,59149.0,67568.0,51511.0,47294.0,52284.0,32240.0,40045.0,39395.0,54424.0,26446.0,17103.0,57851.0,爱婴岛
C102451爱婴岛仁化人民医院店,20616614,韶关仁化县人民医院斜对面,华南区,广佛中,清远韶关,0,42143.0,50590.0,66404.48,65103.0,71849.0,91633.0,82585.98,78433.9,84507.5,84274.5,69915.0,80268.0,51834.0,67761.0,80125.0,73428.0,82685.0,85101.5,72818.5,88306.0,78460.0,59767.0,72091.0,65003.0,83567.0,68097.0,91127.0,80996.0,79082.0,96870.0,75353.0,79567.0,92513.0,84795.0,91756.0,63031.0,91886.0,60290.0,67081.0,爱婴岛
C102460爱婴岛阳江保健院店,20098623,阳江市东门路保健院正对面,华南区,粤西,阳江,0,-1051.0,-4382.0,-2882.0,50182.0,69982.5,90387.92,49787.0,81677.0,71467.0,86796.5,97598.46,65631.5,91417.5,41809.5,76344.96,60261.5,91421.5,70294.5,68607.5,81091.0,58156.0,83533.0,66719.0,99465.52,147156.0,55355.02,82760.96,56654.04,105568.02,120850.0,68250.0,118049.0,98480.0,93417.0,116771.0,87362.0,103625.0,91261.0,82620.0,爱婴岛
