月份,Y22-01,Y22-02,Y22-03,Y22-04,Y22-05,Y22-06,Y22-07,Y22-08,Y22-09,Y22-10,Y22-11,Y22-12,地城市,大区,小区,门店编码,渠道,有效值数量,有效值占比
楚州东门大街购物广场(808201),22154.959,8560.883,14345.464,8512.792,10488.975,8123.441,17439.752,8769.555,17419.676,7721.8193,9674.529,10194.095,淮安,东区,苏沪区,SUG-0064,苏果,12,1.0
横山桥吉麦隆,8.950954e-05,7.856167e-05,0.00016403859,21154.787,7.566992e-05,-0.00064453157,21011.254,13746.668,17419.676,15123.063,16555.164,8481.976,常州,东区,苏沪区,SN-07200,吉麦隆,5,0.4166666666666667
欢乐买宏大店,25403.572,20806.908,29611.29,20310.297,19751.816,19697.574,18590.08,20713.537,17419.676,13241.272,19712.076,12363.64,邳州,东区,苏沪区,SBR-N-05096,GT-MT,12,1.0
欢乐买通城店,8.950954e-05,22296.473,0.00016403859,7.453894e-05,7.566992e-05,-0.00064453157,21011.254,13963.721,12634.274,12953.922,33746.55,11562.62,徐州,东区,苏沪区,SBR-N-01990,"经销商, GT-MT",5,0.4166666666666667
欧亚商都(专柜),25403.572,49679.082,46811.44,7.453894e-05,51825.066,47811.88,21011.254,72041.43,56998.66,24433.902,55530.117,51188.34,长春,北区,东北区,NC-00438,GT-MT,11,0.9166666666666666
欧亚商都大卖场(二店自营),8.950954e-05,7.856167e-05,0.00016403859,7.453894e-05,7.566992e-05,-0.00064453157,21011.254,17658.957,14680.4375,10300.585,21896.48,1628.4612,长春,北区,东北区,CC-00411,"长春欧亚, GT-MT",6,0.5
欧亚车百BH(越野路)超市,22484.846,17402.727,19106.1,7.453894e-05,41099.18,18395.105,21695.58,27454.04,34517.12,41881.6,30788.799,32123.246,长春,北区,东北区,CC-00034,GT-MT,11,0.9166666666666666
欧亚车百BH栖乐荟店,28112.09,20035.982,21533.428,7.453894e-05,20535.496,14617.535,18964.844,24363.822,32016.941,30023.58,24061.137,26013.893,长春,北区,东北区,HJR-N-00817,GT-MT,11,0.9166666666666666
欧亚车百连锁BH(春城)店,44938.168,45879.51,51120.55,7.453894e-05,49017.492,40975.344,31044.719,46757.98,56263.38,42016.246,48140.562,14746.946,长春,北区,东北区,CC-00039,GT-MT,11,0.9166666666666666
欧亚长青店,8.950954e-05,7.856167e-05,0.00016403859,7.453894e-05,21475.771,-0.00064453157,7.40332e-05,8.226378e-05,6.137827e-05,-0.00045141764,29409.645,21767.326,沈阳,北区,东北区,DBR-N-05249,GT-MT,2,0.16666666666666666
欧家超市_永康市开发区家捷超市(长城欧家购物),25403.572,2255.6992,46555.555,13226.441,25687.104,-0.00064453157,7.40332e-05,8.226378e-05,17419.676,-0.00045141764,8.407705e-05,8.591547e-05,金华,东区,浙江区,ZJR-N-00620,"经销商, GT-MT",5,0.4166666666666667
欧尚东升,12947.229,22296.473,23784.248,14341.859,8724.285,16180.513,12077.711,14064.718,11013.091,12077.388,17059.688,12436.474,成都,西区,四川区,AUC-0060,大润发,12,1.0
欧尚成都华阳店,25403.572,29952.305,79743.1,37094.465,31217.557,54378.15,21011.254,37956.402,31827.584,47645.332,78978.48,37022.246,成都,西区,四川区,AUC-0039,大润发,12,1.0
欧尚成都金牛店,31649.707,23672.562,46555.555,23821.605,18286.236,28093.098,21011.254,30971.484,22971.361,32340.525,46225.27,33003.91,成都,西区,四川区,AUC-0007,大润发,12,1.0
欧尚高新,28142.531,20222.314,52515.81,43365.895,17603.746,26238.934,19871.19,23966.912,16755.57,30266.074,33398.44,24350.875,成都,西区,四川区,AUC-0006,大润发,12,1.0
步步高岳阳新天地店,3335.6665,15021.66,40262.523,6506.998,9390.686,14276.536,3614.9497,8.226378e-05,6.137827e-05,-0.00045141764,8.407705e-05,8.591547e-05,岳阳,南区,湖广区,HUNANR-N-00265,步步高,7,0.5833333333333334
步步高长沙丽发新城店,2199.8486,24249.984,57454.87,4180.88,11052.874,16032.369,4107.2837,8.226378e-05,6.137827e-05,-0.00045141764,8.407705e-05,8.591547e-05,长沙,南区,湖广区,XGR-N-00109,步步高,7,0.5833333333333334
武汉中百仓储古田店,11685.467,12557.129,13227.528,6701.332,21475.771,10474.711,8129.83,5913.103,9476.258,7653.873,5774.6587,24383.543,武汉,东区,湖北区,ZB-0006,中百仓储,12,1.0
武汉中百仓储吴家山店,17900.236,22296.473,31940.834,14130.752,12042.513,14743.833,15254.285,13344.368,21977.773,18777.188,13989.016,18611.64,武汉,东区,湖北区,ZB-0015,中百仓储,12,1.0
武汉中百仓储唐家墩店,25403.572,10353.888,8527.028,5229.1973,4640.9766,5027.9497,3599.2808,3468.2554,4771.1626,4883.384,3759.9666,5421.362,武汉,东区,湖北区,ZB-0014,中百仓储,12,1.0
武汉中百仓储左岭商城店,8.950954e-05,7.856167e-05,0.00016403859,7.453894e-05,5822.935,5341.546,21011.254,5684.1577,11192.644,5802.4546,5007.1826,4504.3584,武汉,东区,湖北区,HBR2-N-07262,中百仓储,8,0.6666666666666666
武汉中百仓储江夏店,15719.001,7.856167e-05,33247.965,20046.488,21475.771,20178.092,16223.24,21857.154,26584.164,20196.717,14101.927,24383.543,武汉,东区,湖北区,ZB-0009,中百仓储,11,0.9166666666666666
武汉中百仓储沌口金凯店,18918.986,26005.695,20744.287,9692.818,12374.933,12778.916,9907.513,8732.448,14011.787,13390.459,9342.291,13089.548,武汉,东区,湖北区,ZB-0004,中百仓储,12,1.0
武汉中百仓储首义店,9452.492,9550.662,14982.349,5751.613,5971.5576,6251.21,5028.578,4537.757,6899.9263,6659.6055,23861.785,6149.805,武汉,东区,湖北区,ZB-0012,中百仓储,12,1.0
武汉武商岳家嘴店,4138.051,3963.098,4262.465,6893.5967,7.566992e-05,-0.00064453157,7.40332e-05,8.226378e-05,6.137827e-05,-0.00045141764,8.407705e-05,8.591547e-05,武汉,东区,湖北区,WS-0027,武商,4,0.3333333333333333
武汉武商常青花园店,9714.277,22296.473,11846.958,18503.934,12793.49,6251.21,8085.585,10275.395,7898.963,7447.865,8869.593,8165.8096,武汉,东区,湖北区,WS-0015,武商,12,1.0
武汉武商建二超市,42884.27,35980.75,71385.52,56983.594,46433.664,67329.12,21011.254,23347.164,6.137827e-05,32295.312,35615.027,48545.05,武汉,东区,湖北区,WS-0006,武商,9,0.75
武汉武商武泰闸万隆店,5544.99,22296.473,4461.5156,21154.787,3334.3215,4848.931,4448.8257,3384.404,3102.593,3232.8667,3120.5186,2609.6028,武汉,东区,湖北区,HBR2-N-03069,武商,12,1.0
武汉武商沙市店,4165.7188,5863.4004,20288.379,13038.001,6528.9604,11615.6455,8736.1455,7865.001,8771.1875,6968.67,23861.785,7920.7188,荆州,东区,湖北区,WS-0017,武商,12,1.0
武汉武商生活馆店,39598.414,27312.193,46555.555,48356.54,30632.623,34358.484,31760.152,26979.412,27622.076,20237.402,24563.012,16773.855,武汉,东区,湖北区,WS-0002,武商,12,1.0
武汉武商百圣店,8574.28,7300.0547,9284.247,12341.902,5366.3496,6592.791,7.40332e-05,23347.164,6781.1323,24433.902,9405.653,7757.8755,武汉,东区,湖北区,WS-0001,武商,11,0.9166666666666666
武汉武商锦绣龙城店,3791.706,22296.473,7656.223,11479.795,4954.7256,4458.778,6763.058,6096.552,5449.8584,5270.2075,6100.866,5437.1626,武汉,东区,湖北区,WH-02924,武商,12,1.0
武汉汉福超市有限公司光谷分公司,9949.83,12016.311,21535.18,8883.659,16394.42,10882.59,9958.071,8890.887,8137.2495,11495.03,23861.785,24383.543,武汉,东区,湖北区,CRF-0076,家乐福,10,0.8333333333333334
武汉汉福超市有限公司南湖武昌府分公司,13386.282,13684.016,17338.855,21154.787,13441.867,10219.434,12428.001,7701.2705,12269.046,14263.549,7408.1445,3074.079,武汉,东区,湖北区,CRF-0368,家乐福,12,1.0
武汉汉福超市有限公司后湖分公司,13113.375,12453.379,23603.863,8696.928,11937.492,11864.398,12054.179,8152.4224,14348.834,11361.662,8262.697,4101.2227,武汉,东区,湖北区,WH-03170,家乐福,12,1.0
武汉汉福超市有限公司建设分公司,4907.4873,4452.3433,9932.175,4734.744,9053.865,6512.774,7.40332e-05,4658.528,17419.676,-0.00045141764,8.407705e-05,8.591547e-05,武汉,东区,湖北区,CRF-0078,家乐福,7,0.5833333333333334
每一天苏溪之星店,8.950954e-05,7.856167e-05,0.00016403859,7.453894e-05,7.566992e-05,-0.00064453157,13292.775,55200.223,17813.23,20563.938,8.407705e-05,23347.756,金华,东区,浙江区,ZJR-N-05812,经销商,5,0.4166666666666667
比优特五常店,13608.832,10151.649,10151.648,10358.983,10138.896,22289.035,21011.254,9924.263,10547.137,12940.418,12030.312,7899.551,五常,北区,东北区,DBR-N-03853,GT-MT,12,1.0
永州宁远店,5143.0376,12106.41,73775.52,21154.787,3184.2058,5239.779,3122.1277,8.226378e-05,6.137827e-05,-0.00045141764,23861.785,8.591547e-05,永州,南区,湖广区,YOZ-00005,步步高,7,0.5833333333333334
永旺华东吴中店,16839.105,1169.2279,49800.367,15167.057,11493.73,6822.71,7.40332e-05,8.226378e-05,6.137827e-05,24433.902,523.51135,8.591547e-05,苏州,东区,苏沪区,SN-07752,"GT-MT, 吉之岛",8,0.6666666666666666
永旺华东园区湖东店,12922.014,39015.375,2857.1892,21154.787,4948.9663,6251.21,7.40332e-05,8.226378e-05,6.137827e-05,841.243,8.407705e-05,8.591547e-05,苏州,东区,苏沪区,SUR-N-00136,"GT-MT, 吉之岛",6,0.5
永旺华南商业有限公司丹竹头店,15813.283,22296.473,89535.42,21154.787,29166.031,90891.055,21304.008,23347.164,6.137827e-05,119962.31,11645.264,11573.658,深圳,南区,粤赣区,YHR-N-00493,吉之岛,11,0.9166666666666666
永旺华南商业有限公司惠州金山湖店,8.950954e-05,7.856167e-05,46555.555,13015.896,24776.828,48029.824,16151.398,26084.053,15094.698,79095.484,8849.009,13124.211,惠州,南区,粤赣区,YHR-N-05514,吉之岛,9,0.75
永旺南通星湖店,6735.8154,27853.934,15037.805,21154.787,5100.3237,1226.6901,7.40332e-05,8.226378e-05,6.137827e-05,24433.902,8.407705e-05,8.591547e-05,南通,东区,苏沪区,SBR-N-05445,"GT-MT, 吉之岛",6,0.5
永旺商业有限公司,14850.273,58607.387,57666.055,18981.084,16131.383,62190.65,16969.605,24528.646,12633.94,64113.402,3970.7502,5871.4375,北京,北区,华北区,BJ-00168,吉之岛,12,1.0
永旺商业有限公司北京丰台分公司,25403.572,40670.82,53197.062,14446.749,21475.771,43873.9,8418.365,18097.934,11360.264,65124.65,10590.986,6747.6025,北京,北区,华北区,BJR-N-01896,吉之岛,12,1.0
永旺商业有限公司天津中北镇分公司,7253.022,35659.484,42027.32,10030.819,8980.265,64382.86,11735.515,12984.057,17419.676,44262.695,11162.971,8679.138,天津,北区,华北区,JSO-0023,吉之岛,12,1.0
永旺商业有限公司天津和平路分公司,25403.572,37087.938,37976.21,12605.332,9492.696,42007.258,10547.938,2815.8445,6.137827e-05,-0.00045141764,8.407705e-05,24383.543,天津,北区,华北区,TJR-N-00614,吉之岛,8,0.6666666666666666
永旺商业有限公司天津大寺镇分公司,7771.906,22296.473,40558.523,11678.136,7738.1216,46210.688,21011.254,19081.047,7146.539,45183.883,9177.92,6697.111,天津,北区,华北区,JSO-0032,吉之岛,12,1.0
永旺商业有限公司天津滨海新区分公司,12530.735,61713.184,58097.195,13201.718,11499.67,90891.055,17682.68,19885.727,17419.676,55566.312,16348.053,7797.3413,天津,北区,华北区,TJ-00783,吉之岛,12,1.0
永旺商业有限公司天津辛庄镇分公司,4181.3965,22296.473,40020.043,8787.068,8207.989,77305.66,9986.214,17604.799,14979.526,24433.902,15996.712,6912.4136,天津,北区,华北区,TJR-N-00647,吉之岛,12,1.0
永旺商业有限公司河北燕郊高新区分公司,14957.242,35981.863,33300.57,11271.097,21475.771,58852.598,14910.333,23347.164,15725.343,53166.105,13141.901,8167.454,三河,北区,华北区,HBR1-N-02151,吉之岛,12,1.0
永旺大悦城,26301.234,56217.336,64448.086,29320.367,21070.719,36166.598,19779.824,25101.988,19300.805,18146.273,8.407705e-05,8.591547e-05,北京,北区,华北区,BJ-00785,吉之岛,10,0.8333333333333334
永旺常熟新区店,21185.494,34341.883,14133.504,4847.1294,9728.512,8570.853,7.40332e-05,8.226378e-05,6.137827e-05,1646.4521,23861.785,8.591547e-05,常熟,东区,苏沪区,JSR-N-01419,"GT-MT, 吉之岛",8,0.6666666666666666
永旺杭州良渚店,8767.74,94899.31,16434.303,4052.5996,6938.555,6251.21,7.40332e-05,8.226378e-05,6.137827e-05,-0.00045141764,23861.785,8.591547e-05,杭州,东区,苏沪区,SUR-N-01053,"永旺, 吉之岛",6,0.5
永旺武胜店,5846.1094,22296.473,10792.474,6965.273,6090.1143,10023.32,6408.242,8226.417,5373.6265,11840.394,5124.8364,5633.639,武汉,东区,湖北区,HBR2-N-07902,永旺,12,1.0
永旺顺德美的店,15922.039,94899.31,69636.24,12157.35,26018.037,64090.0,17708.012,31255.363,18098.176,119158.914,10137.3,14176.206,佛山,南区,粤西区,YUEGR-N-02120,吉之岛,12,1.0
永旺（湖北）商业有限公司武汉金地店,9924.394,22296.473,16364.7,6408.163,6089.9785,10699.186,10480.653,23347.164,8781.973,12529.831,6671.302,13485.343,武汉,东区,湖北区,HBR2-N-04109,永旺,12,1.0
永旺（湖北）商业有限公司西城店,14649.937,5164.3296,26668.197,7754.1636,5805.833,10770.133,7868.3154,10323.163,7548.3823,11832.608,5352.9097,11586.838,武汉,东区,湖北区,HBR2-N-03287,吉之岛,12,1.0
永辉(重庆大足国梁)店,16401.494,41121.613,146363.6,11003.058,21475.771,1817.572,10220.586,23211.365,12819.215,23926.951,18732.863,24383.543,重庆,西区,重庆区,NC-04299,永辉,12,1.0
永辉(重庆星光天地)店,17342.467,22296.473,98978.67,21154.787,11447.028,8588.181,12194.876,23347.164,11123.545,14346.6,11265.368,24383.543,重庆,西区,重庆区,NC-04298,永辉,12,1.0
永辉-安徽阜阳市--颍上店,20532.836,27234.564,43991.99,16449.355,16589.48,14320.252,30236.934,26809.83,14987.911,18070.04,19251.81,20425.248,颍上县,东区,安徽区,YH-N-00426,永辉,12,1.0
永辉万达店,8605.69,28127.633,42579.97,13592.98,5700.811,5968.3906,16134.448,17318.451,16901.729,20033.514,11753.023,17819.246,扬州,东区,苏沪区,YH-N-00312,永辉,12,1.0
永辉万达文旅城店,6915.6533,25314.154,46555.555,15800.801,7152.107,3048.7742,8254.544,10258.554,4685.4307,-0.00045141764,8.407705e-05,24383.543,合肥,东区,安徽区,YH-N-00133,永辉,9,0.75
永辉东莞东城万达店,42398.633,19679.637,43574.89,23555.459,21475.771,4717.3706,14363.005,23820.14,13725.225,14266.813,8791.381,8956.981,东莞,南区,粤赣区,YH-00070,永辉,12,1.0
永辉东莞厚街万达店,13201.261,26822.873,76607.64,19689.812,21475.771,11885.569,15284.558,21519.59,14780.785,15365.62,13973.719,10232.539,东莞,南区,粤赣区,YH-N-00055,永辉,12,1.0
永辉东莞市常平翔龙天地店,9436.534,26836.06,44687.41,13021.488,11645.282,10395.078,12193.47,17263.863,14523.707,15804.857,8851.383,8985.466,东莞,南区,粤赣区,YH-N-02116,永辉,12,1.0
永辉东莞市蜂汇广场店,11789.721,17062.506,49059.234,18945.75,14948.486,11162.512,14640.344,22999.402,13260.662,14827.612,12708.611,11015.806,东莞,南区,粤赣区,YH-N-00230,永辉,12,1.0
永辉中信悦方店,12115.645,23367.484,38022.39,15889.878,8323.446,15177.434,15644.628,15798.866,11341.148,14802.002,8.407705e-05,10666.399,合肥,东区,安徽区,YH-N-00175,永辉,11,0.9166666666666666
永辉人万达广场店,21511.6,67294.9,198151.98,12413.002,12914.029,9498.701,13669.149,18664.078,15549.992,18606.963,8.407705e-05,8.591547e-05,重庆,西区,重庆区,NC-03615,永辉,10,0.8333333333333334
永辉佛山季华店,25403.572,17562.127,46555.555,15016.452,11463.329,5548.968,9797.929,17578.27,9590.093,11747.019,10664.871,8319.134,佛山,南区,粤西区,YH-00010,永辉,12,1.0
永辉六安万达店,16869.287,16755.498,17517.016,7.453894e-05,21475.771,13387.919,7.40332e-05,8.226378e-05,6.137827e-05,-0.00045141764,8.407705e-05,8.591547e-05,六安,东区,安徽区,YH-N-00178,永辉,5,0.4166666666666667
永辉六里桥店,17277.133,30892.746,46555.555,25519.91,20529.033,14795.539,20931.207,21621.246,17419.676,25046.014,30509.38,28534.799,北京,北区,华北区,BJ-00043,永辉,12,1.0
永辉内蒙古包头市有方店,8.950954e-05,7.856167e-05,0.00016403859,7.453894e-05,7.566992e-05,6251.21,7.40332e-05,8.226378e-05,6.137827e-05,15729.321,23450.709,22666.195,包头,北区,华北区,YH-N-02991,永辉,3,0.25
永辉包河万达店,25403.572,56407.04,71093.43,29389.256,12060.115,10152.919,28146.764,23408.389,17136.314,24433.902,17000.176,19020.676,合肥,东区,安徽区,YH-N-00283,永辉,12,1.0
永辉北京将台西路芳园南里9号院店,8.950954e-05,7.856167e-05,0.00016403859,7.453894e-05,7.566992e-05,-0.00064453157,7.40332e-05,8.226378e-05,17419.676,12765.369,13088.104,7409.2954,北京,北区,华北区,YH-N-01979,永辉,4,0.3333333333333333
永辉华福金科店,16345.464,31661.744,46555.555,8760.322,9419.002,7458.0317,12945.663,23510.318,11275.307,16890.725,10798.038,13393.173,重庆,西区,重庆区,YH-N-00012,永辉,12,1.0
永辉南京仙林万达店,25403.572,37229.977,53169.406,19875.83,15149.488,16460.613,23467.102,27773.898,21975.79,28144.846,20651.016,24651.451,南京,东区,苏沪区,YH-N-00444,永辉,12,1.0
永辉南充英伦城邦店,19660.156,35655.043,68776.805,18883.682,18687.436,14460.384,18303.72,17388.053,17676.186,23451.791,20684.225,17790.79,南充,西区,四川区,YH-00107,永辉,12,1.0
永辉南宁大唐天城店,8.950954e-05,7.856167e-05,0.00016403859,7.453894e-05,7.566992e-05,-0.00064453157,7.40332e-05,8.226378e-05,6.137827e-05,26569.54,19787.047,28628.668,南宁,南区,广西区,YH-N-03343,永辉,3,0.25
永辉南宁市龙光玖誉城店,8.950954e-05,7.856167e-05,0.00016403859,19546.223,14369.617,9367.278,14480.536,18395.049,15030.888,27256.83,23861.785,24383.543,南宁,南区,广西区,YH-N-03312,永辉,9,0.75
永辉南安水头店,8.950954e-05,22296.473,0.00016403859,7.453894e-05,21475.771,-0.00064453157,7.40332e-05,8.226378e-05,7634.21,9815.043,8793.974,7525.541,泉州,南区,福建区,SC-09326,永辉,4,0.3333333333333333
永辉南平市体育公园店,8.950954e-05,7.856167e-05,0.00016403859,7.453894e-05,7.566992e-05,6251.21,7.40332e-05,23347.164,10359.897,10610.966,8323.13,7840.7,南平,南区,福建区,SC-09317,永辉,4,0.3333333333333333
永辉南平市兴华路店,8.950954e-05,7.856167e-05,0.00016403859,7.453894e-05,7.566992e-05,-0.00064453157,7.40332e-05,8.226378e-05,17419.676,9500.565,6466.659,24383.543,南平,南区,福建区,YH-N-00065,永辉,4,0.3333333333333333
永辉南沙万达店,15796.124,23483.803,57922.164,20236.307,16328.368,14861.603,20343.629,30384.117,20478.145,25447.346,18410.6,16043.455,广州,南区,湖广区,YH-N-00066,永辉,12,1.0
永辉南陵籍山店,17830.768,49772.367,40648.57,17312.967,9854.305,8243.72,17541.182,18056.412,15472.622,24123.758,19291.096,20675.723,南陵县,东区,安徽区,WUH-00012,永辉,12,1.0
永辉厦门五缘湾店,7116.619,12277.399,33832.387,6761.1704,5778.503,4570.8906,9493.641,8719.517,17419.676,8660.288,5573.3145,4543.5557,厦门,南区,福建区,YH-N-00134,永辉,12,1.0
永辉厦门市新阳店,13910.938,23441.414,87871.75,62542.22,44913.426,7602.5923,7.40332e-05,8.226378e-05,6.137827e-05,-0.00045141764,8.407705e-05,8.591547e-05,厦门,南区,福建区,SC-09331,永辉,6,0.5
永辉厦门市集美万达店,5535.1147,12974.106,33672.215,8394.951,8248.811,3041.374,7322.2817,8139.5947,7110.9053,8084.588,6599.331,4873.252,厦门,南区,福建区,SC-13802,永辉,12,1.0
永辉厦门现代城店,20682.145,30057.16,46555.555,21171.479,19310.787,50766.45,22070.918,20246.736,19137.096,30363.75,19065.504,18133.768,厦门,南区,福建区,YH-N-00116,永辉,12,1.0
永辉合肥保利广场店,18228.447,43441.676,46555.555,21326.041,11961.42,18407.145,27182.389,22358.479,14102.787,15704.579,19386.26,21832.648,合肥,东区,安徽区,YH-N-00308,永辉,12,1.0
永辉吴中万达店,17521.025,22296.473,75016.234,21154.787,14383.889,16055.896,26686.795,23451.889,21769.785,24433.902,23861.785,25117.43,苏州,东区,苏沪区,YH-N-00068,永辉,12,1.0
永辉嘉茂店,17733.068,94899.31,198151.98,32664.691,18832.225,-11998.895,14691.398,17715.363,15870.618,21612.197,8.407705e-05,11103.946,重庆,西区,重庆区,NC-1892,永辉,10,0.8333333333333334
永辉四川南充市—嘉南路店,12995.226,23065.94,49584.56,13081.191,13917.371,6251.21,19066.258,18964.89,12044.223,14588.347,23861.785,14838.057,南充,西区,四川区,YH-00092,永辉,12,1.0
永辉四里河店,18164.014,37089.277,59070.04,21154.787,12694.356,66587.67,24577.3,23347.164,12211.755,18381.041,14311.243,19254.186,合肥,东区,安徽区,HF-00164,永辉,12,1.0
永辉垫江店,7260.366,17046.766,56654.125,21154.787,6683.3306,6038.7764,6049.136,9661.299,6684.0083,9421.057,4961.953,6900.9478,重庆,西区,重庆区,NC-1893,永辉,12,1.0
永辉大坪协信星光天地店,14314.107,9466.982,46867.14,6479.3867,4425.0464,3880.5017,5531.1763,23347.164,18895.908,24433.902,7662.553,5375.2,重庆,西区,重庆区,YH-N-00075,永辉,12,1.0
永辉天生丽街店,9514.293,31115.66,67310.77,23299.75,12747.716,10893.507,8553.873,23347.164,10129.551,22954.168,10238.239,8052.715,重庆,西区,重庆区,NC-1238,永辉,12,1.0
永辉天鹅湖万达店,24444.992,40602.79,92064.33,26820.506,21475.771,4286.397,24141.242,19367.799,13545.583,25565.758,14481.768,16674.984,合肥,东区,安徽区,YH-N-00176,永辉,12,1.0
永辉宁德古田名城店,8.950954e-05,7.856167e-05,0.00016403859,7.453894e-05,7.566992e-05,-0.00064453157,7.40332e-05,8.226378e-05,5910.998,6305.987,7002.6426,6571.6777,宁德,南区,福建区,YH-N-00855,永辉,4,0.3333333333333333
永辉宁德市太康店,8447.089,12732.367,34073.887,9553.344,9834.44,22904.373,5519.5664,8818.854,6981.5225,7377.845,4943.188,7516.366,宁德,南区,福建区,SC-13998,永辉,12,1.0
永辉安宁吾悦广场店,2969.082,11091.742,22629.992,3732.5437,3537.589,382.34225,2899.4849,5195.6313,11700.043,-0.00045141764,8.407705e-05,8.591547e-05,昆明,西区,云贵区,YH-N-02715,永辉,9,0.75
永辉安庆梧桐国际店,22397.658,29235.924,28088.16,17062.486,13953.758,9296.914,15936.056,23347.164,11242.751,17178.83,15854.05,15177.446,安庆,东区,安徽区,YH-N-00777,永辉,12,1.0
永辉安徽合肥市--华冶新天地店,16220.881,63030.605,89776.17,27126.26,10223.051,-296.1917,18314.213,21928.203,17419.676,24433.902,23861.785,13218.267,合肥,东区,安徽区,YH-N-00894,永辉,11,0.9166666666666666
永辉安徽合肥市--滨湖银泰城店,8.950954e-05,7.856167e-05,0.00016403859,7.453894e-05,7.566992e-05,-0.00064453157,7.40332e-05,23837.93,14341.109,38644.42,9383.537,7657.1367,合肥,东区,安徽区,YH-N-00895,永辉,5,0.4166666666666667
永辉宝山通河路店,18834.912,23713.725,27303.232,7.453894e-05,7.566992e-05,10539.074,12914.386,15896.233,16789.744,21363.547,19278.986,15547.993,上海,东区,苏沪区,SHYH-0002,永辉,10,0.8333333333333334
永辉宝山长江国际店,25403.572,22153.701,46555.555,7.453894e-05,8637.377,14266.407,21011.254,16142.816,16655.941,17927.998,15990.218,31033.588,上海,东区,苏沪区,YH-00094,永辉,11,0.9166666666666666
永辉宝文店,52125.816,91754.01,99029.09,44904.78,21475.771,6539.444,33124.88,32831.254,25007.12,25551.186,37536.99,41573.957,合肥,东区,安徽区,HF-00015,永辉,12,1.0
永辉宿州万达店,29653.424,56733.605,52868.957,20463.236,13752.748,14653.983,20029.63,24403.46,17419.676,19804.37,19855.115,16888.455,宿州,东区,安徽区,YH-N-00174,永辉,12,1.0
永辉巢湖万达广场店,21178.168,45177.0,35562.406,23453.848,12001.236,14561.133,21011.254,27804.588,13049.077,23759.469,16801.506,15805.033,合肥,东区,安徽区,YH-N-00781,永辉,12,1.0
永辉巴南万达店,25545.312,74053.85,198151.98,24415.514,21475.771,8232.59,21011.254,23593.281,17488.107,27592.729,8.407705e-05,8.591547e-05,重庆,西区,重庆区,YH-N-00056,永辉,10,0.8333333333333334
永辉常州天宁吾悦店,10371.514,37892.805,75555.34,9344.841,6892.727,1604.8639,21011.254,11846.6,10734.9375,13038.618,10896.101,7429.512,常州,东区,苏沪区,YH-N-01885,永辉,12,1.0
永辉常州金坛永辉店,5593.5874,22296.473,28888.738,7288.18,5648.9893,5866.011,9624.773,9686.231,7742.6016,8354.627,6935.7383,6137.335,常州,东区,苏沪区,YH-N-01884,永辉,12,1.0
永辉常熟万达店,20173.586,40566.777,76760.62,17671.22,7779.6445,8803.123,21011.254,18929.984,15217.424,19933.63,16353.209,16554.645,常熟,东区,苏沪区,YH-N-00238,永辉,12,1.0
永辉广东东莞市--东莞国贸中心店,6784.4966,16621.025,38983.242,17475.008,14324.974,3349.2407,12700.1,23347.164,1930.4443,-0.00045141764,8.407705e-05,8.591547e-05,东莞,东区,湖北区,YH-N-00859,永辉,9,0.75
永辉广东深圳市--前城滨海花园店,17362.16,37814.027,60812.15,42406.04,30305.37,17441.777,20826.004,33441.332,22790.38,41110.32,23728.201,20265.76,深圳,南区,粤赣区,YH-N-02226,永辉,12,1.0
永辉广东肇庆市鼎湖万达广场店,8.950954e-05,7.856167e-05,0.00016403859,7.453894e-05,7.566992e-05,-0.00064453157,7.40332e-05,8.226378e-05,5868.5596,8790.803,6317.201,4629.8535,肇庆,南区,粤西区,YH-N-03310,永辉,4,0.3333333333333333
永辉广汉天阶汇,8481.35,17657.002,21326.564,10587.576,8920.695,6251.21,12324.641,9121.056,8813.717,24433.902,9647.208,8817.214,都江堰,西区,四川区,YH-N-00046,永辉,12,1.0
永辉广西南宁市仙葫店,8.950954e-05,7.856167e-05,0.00016403859,7.453894e-05,7.566992e-05,-0.00064453157,7.40332e-05,8.226378e-05,6.137827e-05,-0.00045141764,15369.28,20460.861,南宁,南区,广西区,YH-N-01976,永辉,2,0.16666666666666666
永辉广西南宁新城吾悦广场店,8.950954e-05,26466.31,41558.6,29592.42,29313.838,14302.415,21011.254,31014.854,25571.613,49689.26,36389.68,40706.742,南宁,南区,广西区,YH-N-00858,永辉,11,0.9166666666666666
永辉广西桂林市--吾悦广场店,8.950954e-05,7.856167e-05,0.00016403859,15973.621,15370.805,6251.21,17610.904,19913.193,17419.676,25399.99,13158.306,24383.543,桂林,南区,广西区,YH-N-02204,永辉,9,0.75
永辉恒峰店,5281.877,5962.848,11354.103,9420.564,5780.679,4843.2563,7497.2314,8244.579,2378.163,6641.5264,8.407705e-05,24383.543,贵阳,西区,云贵区,NC-04256,永辉,10,0.8333333333333334
永辉惠州大亚湾万达店,8.950954e-05,7.856167e-05,0.00016403859,7.453894e-05,7.566992e-05,-0.00064453157,7.40332e-05,8.226378e-05,8259.093,13708.008,7455.773,7176.6016,惠州,南区,粤赣区,YH-N-00263,永辉,4,0.3333333333333333
永辉慈溪爱琴海店,8208.461,17671.781,65062.15,9073.877,21475.771,-7796.3613,12618.296,8613.079,8534.094,9184.164,6535.1045,7125.219,慈溪,东区,浙江区,YH-N-00495,永辉,11,0.9166666666666666
